filename,percgreen,percyellow,percbrown,idc_score
aug_2_plot_144_slice_0.pcd,0.0,3.5161744022503516,31.78621659634318,5
aug_2_plot_144_slice_1.pcd,0.0,9.913793103448276,27.873563218390807,5
aug_2_plot_144_slice_2.pcd,0.0,9.574468085106384,28.723404255319153,5
aug_2_plot_146_slice_0.pcd,0.23441162681669012,19.596812001875293,12.470698546647913,2
aug_2_plot_146_slice_1.pcd,2.652034750800183,29.698216735253773,1.8747142203932328,2
aug_2_plot_146_slice_2.pcd,2.1573604060913705,31.34517766497462,0.2961082910321489,2
aug_2_plot_148_slice_0.pcd,1.8633540372670807,27.795031055900623,5.072463768115942,2
aug_2_plot_148_slice_1.pcd,2.3335985149827634,31.317952797666404,1.007690267833466,2
aug_2_plot_148_slice_2.pcd,2.5846702317290555,31.506238859180037,0.6238859180035651,2
aug_2_plot_153_slice_0.pcd,0.5967604433077579,26.93947144075021,6.734867860187553,2
aug_2_plot_153_slice_1.pcd,1.4758819294456442,31.67746580273578,0.8639308855291578,2
aug_2_plot_153_slice_2.pcd,2.7834351663272234,31.160896130346234,0.7467752885268161,2
aug_2_plot_156_slice_0.pcd,0.0,7.429718875502007,28.714859437751006,5
aug_2_plot_156_slice_1.pcd,0.0,5.324074074074074,31.25,5
aug_2_plot_156_slice_2.pcd,0.0,4.924242424242424,32.00757575757576,5
aug_2_plot_158_slice_0.pcd,0.0,19.655172413793103,16.32183908045977,4
aug_2_plot_158_slice_1.pcd,0.0,24.45620223398001,13.991769547325102,4
aug_2_plot_158_slice_2.pcd,0.0,14.035087719298245,24.25629290617849,4
aug_2_plot_159_slice_0.pcd,0.06277463904582549,20.778405524168235,11.236660389202763,2
aug_2_plot_159_slice_1.pcd,1.4184397163120568,30.950354609929075,0.8226950354609929,2
aug_2_plot_159_slice_2.pcd,0.5383022774327122,32.62939958592133,0.2070393374741201,2
aug_2_plot_162_slice_0.pcd,5.865102639296188,26.441837732160312,1.1241446725317694,2
aug_2_plot_162_slice_1.pcd,9.619406106231702,26.0142199916353,0.5018820577164366,2
aug_2_plot_162_slice_2.pcd,8.410391897842361,28.093350946719507,0.3522677234698371,2
aug_2_plot_163_slice_0.pcd,1.7322097378277155,29.447565543071164,3.6048689138576777,2
aug_2_plot_163_slice_1.pcd,8.418194161575016,27.359131025118806,0.47522063815342835,2
aug_2_plot_163_slice_2.pcd,10.768398268398268,26.406926406926406,0.16233766233766234,2
aug_2_plot_166_slice_0.pcd,0.0,2.158273381294964,31.894484412470025,5
aug_2_plot_166_slice_1.pcd,0.0,9.793814432989691,25.773195876288657,5
aug_2_plot_166_slice_2.pcd,0.0,8.547008547008547,30.1994301994302,5
aug_2_plot_167_slice_0.pcd,0.0,5.555555555555555,27.77777777777778,5
aug_2_plot_167_slice_1.pcd,0.0,0.0,33.33333333333333,5
aug_2_plot_167_slice_2.pcd,0.0,2.083333333333333,31.25,5
aug_2_plot_168_slice_0.pcd,0.0,7.547169811320755,28.930817610062892,4
aug_2_plot_168_slice_1.pcd,0.0,20.390070921985814,14.893617021276595,4
aug_2_plot_168_slice_2.pcd,0.0,29.962546816479403,5.617977528089887,4
aug_2_plot_169_slice_0.pcd,8.401826484018265,22.161339421613395,1.9482496194824963,1
aug_2_plot_169_slice_1.pcd,12.256861177724488,23.00826005861977,0.3996802557953637,1
aug_2_plot_169_slice_2.pcd,7.86190890629533,27.24107919930374,0.2901073397156948,1
aug_2_plot_182_slice_0.pcd,1.0368066355624677,28.71954380508035,2.903058579574909,2
aug_2_plot_182_slice_1.pcd,6.909581646423751,28.205128205128204,0.3508771929824561,2
aug_2_plot_182_slice_2.pcd,5.575467941059339,29.868578255675033,0.27877339705296694,2
aug_2_plot_183_slice_0.pcd,0.9345794392523363,29.205607476635514,2.570093457943925,2
aug_2_plot_183_slice_1.pcd,9.323355160586217,27.845338322419703,0.0,2
aug_2_plot_183_slice_2.pcd,12.59600614439324,25.396825396825395,0.15360983102918588,2
aug_2_plot_190_slice_0.pcd,3.556910569105691,28.760162601626014,2.4390243902439024,2
aug_2_plot_190_slice_1.pcd,9.333333333333334,27.61904761904762,0.0,2
aug_2_plot_190_slice_2.pcd,3.3398821218074657,31.565160445317613,0.19646365422396855,2
aug_2_plot_198_slice_0.pcd,6.944444444444445,26.136363636363637,2.0202020202020203,1
aug_2_plot_198_slice_1.pcd,10.746147607461475,25.18248175182482,0.24330900243309003,1
aug_2_plot_198_slice_2.pcd,13.979963570127504,22.632058287795992,0.36429872495446264,1
aug_2_plot_199_slice_0.pcd,8.166295471417966,23.533778767631773,2.2642910170749815,1
aug_2_plot_199_slice_1.pcd,13.60015929908403,21.465551573078454,0.5376344086021506,1
aug_2_plot_199_slice_2.pcd,15.564738292011018,21.384297520661157,0.03443526170798898,1
aug_2_plot_211_slice_0.pcd,0.0,6.896551724137931,28.735632183908045,5
aug_2_plot_211_slice_1.pcd,0.0,6.896551724137931,30.268199233716476,5
aug_2_plot_211_slice_2.pcd,0.0,4.166666666666666,30.0,5
aug_2_plot_213_slice_0.pcd,7.282051282051281,25.94871794871795,1.641025641025641,1
aug_2_plot_213_slice_1.pcd,15.384615384615385,21.435897435897434,0.2564102564102564,1
aug_2_plot_213_slice_2.pcd,15.747126436781608,20.17241379310345,0.5747126436781609,1
aug_2_plot_214_slice_0.pcd,10.061242344706912,25.634295713035872,1.1373578302712162,1
aug_2_plot_214_slice_1.pcd,13.701784686240645,23.60391479562464,0.11514104778353484,1
aug_2_plot_214_slice_2.pcd,17.280453257790366,19.924457034938623,0.09442870632672333,1
aug_2_plot_22_slice_0.pcd,1.4947683109118086,31.913303437967116,0.2242152466367713,2
aug_2_plot_22_slice_1.pcd,3.8002171552660156,31.161780673181326,0.08143322475570033,2
aug_2_plot_22_slice_2.pcd,2.165874273639725,31.85419968304279,0.369783412572636,2
aug_2_plot_32_slice_0.pcd,0.0,21.476510067114095,16.10738255033557,2
aug_2_plot_32_slice_1.pcd,0.0,31.818181818181817,1.2396694214876034,2
aug_2_plot_32_slice_2.pcd,0.0,32.041343669250644,1.2919896640826873,2
aug_2_plot_34_slice_0.pcd,1.4672686230248306,29.345372460496616,1.0534236267870578,2
aug_2_plot_34_slice_1.pcd,5.3061224489795915,29.834791059280857,0.2526724975704568,2
aug_2_plot_34_slice_2.pcd,3.2015065913371,31.042059008160706,0.34526051475204017,2
aug_2_plot_36_slice_0.pcd,0.0,2.6881720430107525,30.64516129032258,5
aug_2_plot_36_slice_1.pcd,0.0,0.6802721088435374,33.33333333333333,5
aug_2_plot_36_slice_2.pcd,0.0,4.62962962962963,31.01851851851852,5
aug_2_plot_37_slice_0.pcd,1.238390092879257,29.51496388028896,4.231166150670795,2
aug_2_plot_37_slice_1.pcd,2.9184756391702846,31.283164495899662,0.4582730342498794,2
aug_2_plot_37_slice_2.pcd,0.338409475465313,32.69881556683587,0.21150592216582065,2
aug_2_plot_47_slice_0.pcd,0.0,3.463203463203463,30.735930735930733,5
aug_2_plot_47_slice_1.pcd,0.0,5.426356589147287,31.007751937984494,5
aug_2_plot_47_slice_2.pcd,0.0,16.417910447761194,20.8955223880597,5
aug_2_plot_51_slice_0.pcd,1.5787099684258006,28.642309427153812,3.337843933243121,2
aug_2_plot_51_slice_1.pcd,2.397003745318352,31.061173533083647,0.7990012484394506,2
aug_2_plot_51_slice_2.pcd,0.67425200168563,31.64770332911926,0.9270965023177412,2
aug_2_plot_61_slice_0.pcd,0.0,9.13978494623656,25.627240143369175,5
aug_2_plot_61_slice_1.pcd,0.0,2.9850746268656714,31.01160862354892,5
aug_2_plot_61_slice_2.pcd,0.0,0.2824858757062147,33.33333333333333,5
aug_2_plot_65_slice_0.pcd,0.0,7.903780068728522,27.491408934707906,4
aug_2_plot_65_slice_1.pcd,0.0,14.906103286384976,21.5962441314554,4
aug_2_plot_65_slice_2.pcd,0.0,22.003284072249592,17.898193760262725,4
aug_2_plot_77_slice_0.pcd,0.0,16.333333333333332,18.555555555555557,3
aug_2_plot_77_slice_1.pcd,0.0,30.449362843729038,4.82897384305835,3
aug_2_plot_77_slice_2.pcd,0.0,30.031446540880502,6.132075471698113,3
aug_2_plot_78_slice_0.pcd,0.0,22.52747252747253,14.652014652014653,3
aug_2_plot_78_slice_1.pcd,0.0,27.979797979797983,7.878787878787878,3
aug_2_plot_78_slice_2.pcd,0.0,26.693227091633464,11.686586985391765,3
aug_2_plot_81_slice_0.pcd,0.0,18.63799283154122,16.03942652329749,3
aug_2_plot_81_slice_1.pcd,0.045228403437358664,26.50384441429218,7.146087743102668,3
aug_2_plot_81_slice_2.pcd,0.0,31.16883116883117,3.2034632034632033,3
aug_2_plot_92_slice_0.pcd,0.0,3.4013605442176873,31.746031746031743,5
aug_2_plot_92_slice_1.pcd,0.0,6.216931216931217,30.687830687830687,5
aug_2_plot_92_slice_2.pcd,0.0,4.946236559139785,31.182795698924732,5
aug_2_plot_93_slice_0.pcd,0.0,2.3923444976076556,32.21690590111643,5
aug_2_plot_93_slice_1.pcd,0.0,8.376068376068375,27.350427350427353,5
aug_2_plot_93_slice_2.pcd,0.0,17.391304347826086,20.0,5
july_12_plot_106_slice_0.pcd,0.0,3.546099290780142,31.20567375886525,5
july_12_plot_106_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_106_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_107_slice_0.pcd,0.0,0.5649717514124294,33.33333333333333,5
july_12_plot_107_slice_1.pcd,0.0,4.57516339869281,32.6797385620915,5
july_12_plot_107_slice_2.pcd,0.0,5.747126436781609,28.735632183908045,5
july_12_plot_108_slice_0.pcd,0.0,3.5984848484848486,30.492424242424242,5
july_12_plot_108_slice_1.pcd,0.0,11.788617886178862,23.3739837398374,5
july_12_plot_108_slice_2.pcd,0.0,24.88888888888889,10.666666666666668,5
july_12_plot_109_slice_0.pcd,0.0,0.33670033670033667,32.996632996633,5
july_12_plot_109_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_109_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_110_slice_0.pcd,0.0,4.491725768321513,30.023640661938533,5
july_12_plot_110_slice_1.pcd,0.0,6.926406926406926,29.87012987012987,5
july_12_plot_110_slice_2.pcd,0.0,9.67741935483871,25.806451612903224,5
july_12_plot_111_slice_0.pcd,0.0,0.9689922480620154,32.36434108527132,5
july_12_plot_111_slice_1.pcd,0.0,0.5780346820809248,33.33333333333333,5
july_12_plot_111_slice_2.pcd,0.0,0.7751937984496124,33.33333333333333,5
july_12_plot_112_slice_0.pcd,0.0,8.901515151515152,26.23106060606061,5
july_12_plot_112_slice_1.pcd,0.0,13.788487282463185,22.356091030789827,5
july_12_plot_112_slice_2.pcd,0.0,17.073170731707318,16.802168021680217,5
july_12_plot_114_slice_0.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_114_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_114_slice_2.pcd,0.0,0.6666666666666667,32.0,5
july_12_plot_115_slice_0.pcd,0.0,3.7698412698412698,31.150793650793652,5
july_12_plot_115_slice_1.pcd,0.0,7.482993197278912,28.117913832199548,5
july_12_plot_115_slice_2.pcd,0.0,21.645021645021643,15.151515151515152,5
july_12_plot_116_slice_0.pcd,0.0,10.220125786163523,25.0,4
july_12_plot_116_slice_1.pcd,0.0,22.151898734177212,12.025316455696203,4
july_12_plot_116_slice_2.pcd,0.0,29.365079365079367,7.142857142857142,4
july_12_plot_117_slice_0.pcd,0.0,18.53932584269663,16.666666666666664,4
july_12_plot_117_slice_1.pcd,0.17452006980802792,23.56020942408377,13.089005235602095,4
july_12_plot_117_slice_2.pcd,0.0,17.333333333333336,18.666666666666668,4
july_12_plot_118_slice_0.pcd,0.0,7.4074074074074066,28.703703703703702,5
july_12_plot_118_slice_1.pcd,0.0,8.60215053763441,28.49462365591398,5
july_12_plot_118_slice_2.pcd,0.0,15.217391304347828,26.811594202898554,5
july_12_plot_119_slice_0.pcd,0.0,5.833333333333333,28.749999999999996,4
july_12_plot_119_slice_1.pcd,0.0,14.015151515151514,22.348484848484848,4
july_12_plot_119_slice_2.pcd,0.0,27.927927927927925,9.90990990990991,4
july_12_plot_120_slice_0.pcd,0.0,12.698412698412698,22.22222222222222,5
july_12_plot_120_slice_1.pcd,0.0,2.4691358024691357,32.098765432098766,5
july_12_plot_120_slice_2.pcd,0.0,8.88888888888889,26.666666666666668,5
july_12_plot_123_slice_0.pcd,0.0,12.672176308539946,19.834710743801654,4
july_12_plot_123_slice_1.pcd,0.0,23.634336677814936,12.486064659977703,4
july_12_plot_123_slice_2.pcd,0.0,26.73992673992674,7.509157509157509,4
july_12_plot_124_slice_0.pcd,0.0,4.796163069544365,29.73621103117506,5
july_12_plot_124_slice_1.pcd,0.0,3.869047619047619,29.761904761904763,5
july_12_plot_124_slice_2.pcd,0.0,2.923976608187134,31.57894736842105,5
july_12_plot_125_slice_0.pcd,0.0,1.6025641025641024,32.05128205128205,5
july_12_plot_125_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_125_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_126_slice_0.pcd,0.0,2.6178010471204187,31.064572425828967,5
july_12_plot_126_slice_1.pcd,0.0,0.24875621890547264,33.08457711442786,5
july_12_plot_126_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_127_slice_0.pcd,0.0,6.082725060827251,28.953771289537713,5
july_12_plot_127_slice_1.pcd,0.0,2.9962546816479403,31.086142322097377,5
july_12_plot_127_slice_2.pcd,0.0,0.0,32.57575757575758,5
july_12_plot_129_slice_0.pcd,0.0,0.7575757575757576,33.14393939393939,5
july_12_plot_129_slice_1.pcd,0.0,1.3182674199623352,32.580037664783426,5
july_12_plot_129_slice_2.pcd,0.0,5.177993527508091,30.097087378640776,5
july_12_plot_130_slice_0.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_130_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_130_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_131_slice_0.pcd,0.0,1.3409961685823755,31.800766283524908,5
july_12_plot_131_slice_1.pcd,0.0,3.4904013961605584,32.460732984293195,5
july_12_plot_131_slice_2.pcd,0.0,6.172839506172839,32.098765432098766,5
july_12_plot_132_slice_0.pcd,0.0,19.160104986876643,16.710411198600177,3
july_12_plot_132_slice_1.pcd,0.14336917562724014,26.666666666666668,7.670250896057347,3
july_12_plot_132_slice_2.pcd,0.0,27.144866385372712,7.7355836849507735,3
july_12_plot_133_slice_0.pcd,0.0,22.364672364672362,12.393162393162394,3
july_12_plot_133_slice_1.pcd,0.0,30.577427821522306,3.674540682414698,3
july_12_plot_133_slice_2.pcd,0.0,30.708661417322837,3.149606299212598,3
july_12_plot_134_slice_0.pcd,0.1277139208173691,22.988505747126435,12.77139208173691,3
july_12_plot_134_slice_1.pcd,0.2898550724637681,28.309178743961354,5.217391304347826,3
july_12_plot_134_slice_2.pcd,0.6060606060606061,29.6969696969697,4.242424242424243,3
july_12_plot_135_slice_0.pcd,0.0,3.7037037037037033,30.37037037037037,5
july_12_plot_135_slice_1.pcd,0.0,1.8018018018018018,33.033033033033036,5
july_12_plot_135_slice_2.pcd,0.0,13.978494623655912,22.58064516129032,5
july_12_plot_137_slice_0.pcd,0.0,3.8461538461538463,30.448717948717945,5
july_12_plot_137_slice_1.pcd,0.0,10.185185185185185,26.15740740740741,5
july_12_plot_137_slice_2.pcd,0.0,12.538226299694188,24.464831804281346,5
july_12_plot_138_slice_0.pcd,0.0,2.608695652173913,30.434782608695656,5
july_12_plot_138_slice_1.pcd,0.0,1.7391304347826086,31.30434782608696,5
july_12_plot_138_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_139_slice_0.pcd,0.0,17.599999999999998,15.333333333333332,3
july_12_plot_139_slice_1.pcd,0.0,22.675026123301986,13.375130616509928,3
july_12_plot_139_slice_2.pcd,0.0,26.143790849673206,10.784313725490197,3
july_12_plot_140_slice_0.pcd,0.0,0.625,32.5,5
july_12_plot_140_slice_1.pcd,0.0,0.21505376344086022,32.903225806451616,5
july_12_plot_140_slice_2.pcd,0.0,0.6944444444444444,32.63888888888889,5
july_12_plot_141_slice_0.pcd,0.0,3.2679738562091507,30.718954248366014,5
july_12_plot_141_slice_1.pcd,0.0,11.41804788213628,27.255985267034994,5
july_12_plot_141_slice_2.pcd,0.0,26.923076923076923,10.256410256410255,5
july_12_plot_142_slice_0.pcd,0.0,14.035087719298245,21.929824561403507,3
july_12_plot_142_slice_1.pcd,0.0,18.478260869565215,16.666666666666664,3
july_12_plot_142_slice_2.pcd,0.0,27.160493827160494,5.349794238683128,3
july_12_plot_143_slice_0.pcd,0.0,5.2493438320209975,29.396325459317584,5
july_12_plot_143_slice_1.pcd,0.0,3.968253968253968,30.952380952380953,5
july_12_plot_143_slice_2.pcd,0.0,3.787878787878788,30.681818181818183,5
july_12_plot_144_slice_0.pcd,0.0,2.109704641350211,32.48945147679325,5
july_12_plot_144_slice_1.pcd,0.0,1.3888888888888888,32.98611111111111,5
july_12_plot_144_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_146_slice_0.pcd,0.0,15.065913370998116,19.2090395480226,3
july_12_plot_146_slice_1.pcd,0.0,25.925925925925924,8.68945868945869,3
july_12_plot_146_slice_2.pcd,0.0,28.205128205128204,5.128205128205128,3
july_12_plot_147_slice_0.pcd,0.0,3.977272727272727,30.492424242424242,5
july_12_plot_147_slice_1.pcd,0.0,2.3474178403755865,33.33333333333333,5
july_12_plot_147_slice_2.pcd,0.0,19.54022988505747,19.54022988505747,5
july_12_plot_148_slice_0.pcd,0.0,16.435185185185187,19.90740740740741,3
july_12_plot_148_slice_1.pcd,0.0,23.768115942028984,10.869565217391305,3
july_12_plot_148_slice_2.pcd,0.0,28.165374677002585,5.943152454780361,3
july_12_plot_149_slice_0.pcd,0.2898550724637681,15.072463768115943,21.44927536231884,3
july_12_plot_149_slice_1.pcd,0.0,23.931623931623932,13.105413105413104,3
july_12_plot_149_slice_2.pcd,0.0,29.283489096573206,5.29595015576324,3
july_12_plot_150_slice_0.pcd,0.0,9.701492537313433,25.37313432835821,4
july_12_plot_150_slice_1.pcd,0.0,17.1875,20.052083333333336,4
july_12_plot_150_slice_2.pcd,0.0,26.190476190476193,10.884353741496598,4
july_12_plot_151_slice_0.pcd,0.0,12.375249500998004,21.55688622754491,4
july_12_plot_151_slice_1.pcd,0.0,20.433145009416194,14.971751412429379,4
july_12_plot_151_slice_2.pcd,0.0,21.84557438794727,16.57250470809793,4
july_12_plot_152_slice_0.pcd,0.0,0.6944444444444444,32.63888888888889,5
july_12_plot_152_slice_1.pcd,0.0,5.555555555555555,30.555555555555557,5
july_12_plot_152_slice_2.pcd,0.0,7.5,30.833333333333336,5
july_12_plot_153_slice_0.pcd,0.0,8.67579908675799,25.799086757990867,4
july_12_plot_153_slice_1.pcd,0.0,17.904761904761905,18.285714285714285,4
july_12_plot_153_slice_2.pcd,0.0,24.65277777777778,9.722222222222223,4
july_12_plot_154_slice_0.pcd,0.0,13.125,24.166666666666668,4
july_12_plot_154_slice_1.pcd,0.0,14.102564102564102,22.756410256410255,4
july_12_plot_154_slice_2.pcd,0.0,13.432835820895523,26.368159203980102,4
july_12_plot_155_slice_0.pcd,0.0,2.67639902676399,30.900243309002434,5
july_12_plot_155_slice_1.pcd,0.0,11.408199643493761,24.777183600713013,5
july_12_plot_155_slice_2.pcd,0.0,20.408163265306122,14.285714285714285,5
july_12_plot_156_slice_0.pcd,0.0,2.2222222222222223,31.555555555555554,5
july_12_plot_156_slice_1.pcd,0.0,1.7543859649122806,32.581453634085214,5
july_12_plot_156_slice_2.pcd,0.0,3.2679738562091507,30.718954248366014,5
july_12_plot_157_slice_0.pcd,0.0,7.818930041152264,26.474622770919066,5
july_12_plot_157_slice_1.pcd,0.0,12.698412698412698,25.07936507936508,5
july_12_plot_157_slice_2.pcd,0.0,18.253968253968253,23.809523809523807,5
july_12_plot_158_slice_0.pcd,0.0,2.4330900243309004,30.900243309002434,5
july_12_plot_158_slice_1.pcd,0.0,6.0109289617486334,29.87249544626594,5
july_12_plot_158_slice_2.pcd,0.0,11.528822055137844,27.56892230576441,5
july_12_plot_159_slice_0.pcd,0.0,11.286089238845145,23.35958005249344,4
july_12_plot_159_slice_1.pcd,0.0,22.458628841607563,12.529550827423167,4
july_12_plot_159_slice_2.pcd,0.0,29.069767441860467,2.9069767441860463,4
july_12_plot_160_slice_0.pcd,0.0,16.46825396825397,19.246031746031747,4
july_12_plot_160_slice_1.pcd,0.0,20.761245674740483,17.301038062283737,4
july_12_plot_160_slice_2.pcd,0.0,27.083333333333332,8.75,4
july_12_plot_161_slice_0.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_161_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_161_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_162_slice_0.pcd,0.0,19.423558897243108,16.165413533834585,3
july_12_plot_162_slice_1.pcd,0.13550135501355012,29.539295392953928,5.284552845528456,3
july_12_plot_162_slice_2.pcd,0.0,29.09604519774011,4.80225988700565,3
july_12_plot_163_slice_0.pcd,0.2583979328165375,18.863049095607234,15.762273901808785,3
july_12_plot_163_slice_1.pcd,0.0,27.05061082024433,7.853403141361256,3
july_12_plot_163_slice_2.pcd,0.0,28.205128205128204,8.547008547008547,3
july_12_plot_164_slice_0.pcd,0.0,0.6666666666666667,32.666666666666664,5
july_12_plot_164_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_164_slice_2.pcd,0.0,2.898550724637681,33.33333333333333,5
july_12_plot_166_slice_0.pcd,0.0,4.807692307692308,29.166666666666668,5
july_12_plot_166_slice_1.pcd,0.0,1.2626262626262625,32.323232323232325,5
july_12_plot_166_slice_2.pcd,0.0,5.284552845528456,31.70731707317073,5
july_12_plot_167_slice_0.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_167_slice_1.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_167_slice_2.pcd,0.0,0.0,33.33333333333333,5
july_12_plot_168_slice_0.pcd,0.0,2.6881720430107525,30.64516129032258,5
july_12_plot_168_slice_1.pcd,0.0,1.1111111111111112,32.77777777777778,5
july_12_plot_168_slice_2.pcd,0.0,9.289617486338798,25.136612021857925,5
july_12_plot_169_slice_0.pcd,0.1111111111111111,22.88888888888889,8.555555555555555,3
july_12_plot_169_slice_1.pcd,0.0,28.939393939393938,4.393939393939394,3
july_12_plot_169_slice_2.pcd,0.22075055187637968,29.3598233995585,4.635761589403973,3
july_12_plot_16_slice_0.pcd,0.0,10.045662100456621,24.200913242009133,3
july_12_plot_16_slice_1.pcd,0.0,25.559947299077734,9.881422924901186,3
